1,1,1,2,0,1,14.24,1.04,1.53,1.01,16.18
1,1,1,2,0,1,10.05,0.75,1,0.97,16.87
1,1,1,2,0,1,9.74,1,1.22,0.4,15.76
1,1,1,2,0,1,9.8,0.16,2.45,0.72,21.6
1,1,1,2,0,1,11.23,1.11,1.83,0.92,21.8
1,1,1,2,0.25,1,11.54,0.79,1.09,0.62,12.9
1,1,1,2,0.25,1,13.58,1.51,1.77,1.13,12.22
1,1,1,2,0.25,1,7.99,0.34,1.14,0.72,16.56
1,1,1,2,0.25,1,7.33,0.55,2.22,1.08,21.53
1,1,1,2,0.5,1,11.64,1.63,2.12,0.63,17.57
1,1,1,2,0.5,1,12.7,1.01,2.49,1.16,22.16
1,1,1,2,0.5,1,14.28,1.23,2.55,1,20.42
1,1,1,2,1,1,7.93,0.83,1.45,0.91,14.12
1,1,1,2,1,1,9.64,2.42,0.96,0.65,14.04
1,1,1,2,1,1,7.51,1.17,1.11,0.36,13.76
1,1,1,2,1,1,7.6,0.59,1.12,0.34,13.38
2,1,1,1,0,1,80.7,0.045,0.36,0.134,6.27
2,1,1,1,0,1,123.88,0.407,0.318,0.114,4.28
2,1,1,1,0,1,111.44,0.096,0.563,0.105,7.21
2,1,1,1,0,1,112.64,0.313,0.635,0.258,9.69
2,1,1,1,0,1,132.37,0.083,0.715,0.276,8.68
2,1,1,1,0,1,132.28,0.282,0.74,0.322,7.15
2,1,1,1,0.25,1,116.18,0.251,0.688,0.301,9.22
2,1,1,1,0.25,1,152.52,0.101,0.769,0.333,9.59
2,1,1,1,0.5,1,116.68,0.289,0.57,0.136,8.1
2,1,1,1,0.5,1,98.73,0.468,0.405,0.205,5.2
2,1,1,1,0.5,1,139.42,0.011,0.751,0.214,7.32
2,1,1,1,0.5,1,123.69,0.251,0.413,0.305,6.45
2,1,1,1,0.5,1,120.85,0.311,0.352,0.266,4.58
2,1,1,1,1,1,91.42,0.121,0.317,0.078,4.54
2,1,1,1,1,1,116.27,0.265,0.647,0.197,8.99
2,1,1,1,1,1,91.21,0.384,0.539,0.253,4.79
2,1,1,1,1,1,107.1,0.2,0.454,0.274,6
1,1,2,1,0,1,106.09,0.83,4.64,0.87,11.06
1,1,2,1,0,1,134.73,2.3,2.14,1.55,3.3
1,1,2,1,0,1,131.33,1.07,3.98,1.16,4.08
1,1,2,1,0,1,125.39,1.45,3.47,1.27,4.01
1,1,2,1,0,1,105.65,1.11,2.2,1.18,3.44
1,1,2,1,0,1,135.95,2.15,4.06,1.68,7.31
1,1,2,1,0.25,1,124.56,1.46,3.26,1.05,6.48
1,1,2,1,0.25,1,127.5,2.35,3.48,1.32,3.14
1,1,2,1,0.25,1,112.61,0.81,3.94,1.09,6.61
1,1,2,1,0.25,1,117.39,1.29,3.64,1.22,2.89
1,1,2,1,0.25,1,120.6,1.74,2.92,1.53,5.06
1,1,2,1,0.25,1,146.72,0.99,5.37,1.74,4.79
1,1,2,1,0.5,1,125.26,2.46,3.66,1.18,4.23
1,1,2,1,0.5,1,128.35,1.11,4.76,1.24,6.19
1,1,2,1,0.5,1,124.97,1.53,4.85,1.31,8.36
1,1,2,1,0.5,1,151.06,1.91,2.87,1.64,8.31
1,1,2,1,1,1,94.55,0.95,4.71,1.19,8.07
1,1,2,1,1,1,134.67,1.82,2.76,1.33,5.3
1,1,2,1,1,1,118.23,2.25,3.83,1.23,5.06
1,1,2,1,1,1,140.72,1.81,4.71,1.22,10.46
1,1,2,1,1,1,133.07,2.23,3.11,1.19,7.01
1,2,1,1,0,1,102.91,0.37,1.4,0.25,12.6
1,2,1,1,0,1,124.7,0.76,0.8,0.16,10.58
1,2,1,1,0,1,131.93,0.38,1.38,0.38,12.03
1,2,1,1,0,1,84.2,0.24,1.22,0.45,10.06
1,2,1,1,0.25,1,101.73,0.26,1.2,0.25,6.48
1,2,1,1,0.25,1,86.72,0.48,0.95,0.15,9.37
1,2,1,1,0.5,1,89.36,0.58,1.05,0.34,11.4
1,2,1,1,0.5,1,88.23,0.61,1.29,0.45,14.81
1,2,1,1,0.5,1,89.69,0.47,0.81,0.31,5.34
1,2,1,1,0.5,1,107.21,0.59,0.92,0.34,6.63
1,2,1,1,1,1,90.89,0.71,1.17,0.49,20.25
1,2,1,1,1,1,102.04,0.48,0.89,0.22,7.29
1,2,1,1,1,1,116.79,0.62,1.07,0.3,4.65
1,2,1,1,1,1,78.2,0.47,1.89,0.53,22.2
1,2,1,1,1,1,117.72,0.44,0.6,0.26,3.92
1,1,1,2,0,2,6.03,0.2,2.98,1.91,9.25
1,1,1,2,0,2,3.46,0.21,3.86,2.18,22.7
1,1,1,2,0,2,4.84,0.22,4.27,1.8,13.01
1,1,1,2,0,2,3.62,0.42,3.55,2.11,19.79
1,1,1,2,0,2,8.67,0.48,5.5,2.82,42.65
1,1,1,2,0.25,2,3.17,0.56,2.93,1.54,11.81
1,1,1,2,0.25,2,3.77,1.19,3.08,1.55,6.87
1,1,1,2,0.25,2,8.28,0.78,3.66,1.86,20.95
1,1,1,2,0.25,2,6.69,1.35,4.4,1.97,29.16
1,1,1,2,0.25,2,9.92,0.93,3.8,1.63,22.52
1,1,1,2,0.25,2,10.75,0.29,4.3,2.53,30.96
1,1,1,2,0.5,2,4.11,1.15,3.85,1.92,26.67
1,1,1,2,0.5,2,3.85,1.66,3.51,2.2,27.29
1,1,1,2,0.5,2,7.81,1.79,3.1,1.83,14.73
1,1,1,2,0.5,2,8.21,0.92,3.14,2.19,17.81
1,1,1,2,0.5,2,6.88,0.73,3.46,2.01,15.5
1,1,1,2,1,2,10.64,1.83,3.29,1.6,16.72
1,1,1,2,1,2,8.02,2.89,3.38,2.49,28.8
1,1,1,2,1,2,8.94,2.62,2.86,2.1,23.99
1,1,1,1,0,2,162.42,0.111,0.353,0.466,3.85
1,1,1,1,0,2,115.62,0.152,0.754,0.668,8.65
1,1,1,1,0,2,110.02,0.105,0.39,0.583,8.25
1,1,1,1,0,2,113.06,0.084,0.433,0.56,7.88
1,1,1,1,0,2,127.04,0.115,0.38,0.512,5.67
1,1,1,1,0.25,2,125.63,0.209,0.345,0.472,4.68
1,1,1,1,0.25,2,118.81,0.202,0.61,0.523,9.48
1,1,1,1,0.25,2,90.99,0.231,0.447,0.582,8.11
1,1,1,1,0.25,2,98.72,0.211,0.663,0.641,10.88
1,1,1,1,0.25,2,137.7,0.295,0.436,0.637,6.27
1,1,1,1,0.25,2,136.12,0.25,0.34,0.708,7.75
1,1,1,1,0.5,2,120.7,0.433,0.443,0.438,9.76
1,1,1,1,0.5,2,112.25,0.228,0.341,0.514,3.25
1,1,1,1,0.5,2,122.53,0.255,0.356,0.497,8.91
1,1,1,1,0.5,2,126.96,0.325,0.408,0.627,9.77
1,1,1,1,0.5,2,148.95,0.334,0.514,0.664,13.67
1,1,1,1,1,2,111.46,0.404,0.694,0.742,13.98
1,1,1,1,1,2,114.17,0.26,0.576,0.661,7.59
1,1,1,1,1,2,105.85,0.464,0.488,0.589,10.77
1,1,1,1,1,2,107.13,0.374,0.306,0.597,5.83
1,1,0,1,1,2,126.85,0.34,0.403,0.53,11.19
1,1,0,1,1,2,111.32,0.438,0.377,0.555,9.87
1,1,2,1,0,2,129.16,1.31,5.19,2.05,4.82
1,1,2,1,0,2,117.07,1.36,6.1,1.83,7.01
1,1,2,1,0,2,124.15,1.18,4.34,1.74,5.84
1,1,2,1,0,2,129.94,1.36,4.62,1.78,7.99
1,1,2,1,0,2,128.55,1.21,4.54,2,10.31
1,1,2,1,0.25,2,140.14,2.59,5.57,1.68,12.65
1,1,2,1,0.25,2,144.61,1.78,5.4,2.21,10.93
1,1,2,1,0.25,2,118,2.42,4.44,1.64,6.78
1,1,2,1,0.25,2,150.86,2.28,3.1,1.19,2.97
1,1,2,1,0.25,2,149.05,2.2,4.55,1.96,10.79
1,1,2,1,0.5,2,136.54,2.81,6.38,1.87,11.91
1,1,2,1,0.5,2,142.87,2.75,4.07,1.91,7.69
1,1,2,1,0.5,2,149.41,2.67,3.29,1.19,3.84
1,1,2,1,0.5,2,148.43,3.15,6.06,1.87,5.96
1,1,2,1,0.5,2,124.49,2.36,4.39,1.68,3.35
1,1,2,1,0.5,2,142.11,2.24,5.26,1.95,11.95
1,1,2,1,1,2,138.62,3.61,4.13,1.98,11.04
1,1,2,1,1,2,145.56,2.82,4.25,1.9,6.03
1,1,2,1,1,2,123.96,3.3,4.71,1.59,6.42
1,1,2,1,1,2,114.2,2.17,2.53,1.22,4.12
1,1,2,1,1,2,120.98,2.62,3.02,1.26,4.17
1,1,2,1,1,2,121.65,2.22,3.33,1.46,2.67
1,2,1,1,0,2,114.8542219,0.14,0.544771567,0.609493297,2.623766183
1,2,1,1,0,2,91.64528272,0.12,0.414763697,0.51293298,5.797953475
1,2,1,1,0,2,121.1981313,0.1,0.327544752,0.486985581,2.509243963
1,2,1,1,0.25,2,99.93095578,0.29,0.351662269,0.459118248,1.490725134
1,2,1,1,0.25,2,99.63423018,0.21,0.507650237,0.587015317,3.45050173
1,2,1,1,0.25,2,72.34972316,0.21,0.484558441,0.520755661,4.493898519
1,2,1,1,0.25,2,101.554779,0.23,0.540561647,0.495926141,5.575785885
1,2,1,1,0.5,2,101.3574577,0.34,0.306201054,0.423229062,0.688073978
1,2,1,1,0.5,2,105.9066983,0.35,0.434036273,0.489450385,5.553895583
1,2,1,1,0.5,2,118.1476484,0.29,0.431976624,0.564613438,4.242157992
1,2,1,1,0.5,2,83.37310926,0.26,0.372901479,0.574493846,3.287467087
1,2,1,1,0.5,2,97.53750167,0.36,0.486921161,0.674701223,6.338005832
1,2,1,1,1,2,87.89733709,0.55,0.462719635,0.412359882,3.435065665
1,2,1,1,1,2,118.5206988,0.45,0.743408854,0.695152448,13.76434687
1,2,1,1,1,2,105.951177,0.48,0.464723936,0.555747403,4.922761728
1,2,1,1,1,2,86.89611846,0.45,0.321796066,0.493539121,2.391708429
1,2,1,1,1,2,100.3968218,0.39,0.308974779,0.523649686,3.766758633